Calories,Cholesterol_mg,Dietaryfiber_g,Fat_g,Protein_g,Sodium_mg,Totalcarbs_g,Cuisine,Reviews
680.0,95.0,0.0,69.0,12.0,4100.0,3.0,Chinese,1.0
70.0,,3.0,3.0,1.0,200.0,11.0,Chinese,0.0
130.0,0.0,0.0,14.0,0.0,140.0,3.0,Chinese,2.0
60.0,,1.0,1.5,2.0,330.0,10.0,Chinese,0.0
140.0,5.0,1.0,10.0,4.0,2580.0,10.0,Chinese,0.0
1250.0,190.0,7.0,51.0,32.0,840.0,163.0,Chinese,0.0
80.0,210.0,0.0,5.0,7.0,370.0,2.0,Chinese,0.0
120.0,210.0,3.0,6.0,8.0,1590.0,9.0,Chinese,0.0
90.0,210.0,1.0,5.0,7.0,670.0,5.0,Chinese,0.0
170.0,425.0,0.0,10.0,14.0,1640.0,6.0,Chinese,0.0
140.0,0.0,6.0,6.0,5.0,650.0,20.0,Chinese,0.0
40.0,5.0,0.0,1.5,3.0,190.0,3.0,Chinese,3.0
790.0,220.0,2.0,18.0,77.0,670.0,78.0,Chinese,0.0
790.0,220.0,2.0,18.0,77.0,670.0,78.0,Chinese,2.0
700.0,235.0,1.0,48.0,57.0,1440.0,4.0,Chinese,0.0
25.0,,2.0,1.0,1.0,0.0,4.0,Chinese,0.0
10.0,,1.0,0.0,0.0,0.0,2.0,Chinese,0.0
60.0,,3.0,4.5,1.0,320.0,5.0,Chinese,1.0
330.0,55.0,5.0,20.0,16.0,810.0,20.0,Chinese,0.0
150.0,20.0,1.0,8.0,6.0,350.0,14.0,Chinese,1.0
170.0,0.0,2.0,1.0,2.0,970.0,35.0,Chinese,2.0
170.0,0.0,2.0,1.0,2.0,970.0,35.0,Chinese,0.0
45.0,,0.0,0.0,2.0,1800.0,10.0,Chinese,2.0
45.0,,0.0,0.0,2.0,1800.0,10.0,Chinese,0.0
580.0,120.0,1.0,36.0,24.0,1030.0,38.0,Chinese,2.0
580.0,120.0,1.0,36.0,24.0,1030.0,38.0,Chinese,0.0
190.0,0.0,2.0,1.5,2.0,1160.0,45.0,Chinese,1.0
420.0,215.0,1.0,9.0,44.0,1280.0,39.0,Chinese,2.0
160.0,80.0,1.0,6.0,5.0,290.0,23.0,Chinese,0.0
370.0,65.0,4.0,20.0,24.0,1300.0,21.0,Chinese,7.0
140.0,70.0,1.0,6.0,13.0,1080.0,11.0,Asian,50.0
140.0,70.0,1.0,6.0,13.0,1080.0,11.0,Chinese,2.0
140.0,70.0,1.0,6.0,13.0,1080.0,11.0,Chinese,7.0
140.0,70.0,1.0,6.0,13.0,1080.0,11.0,Chinese,1.0
140.0,70.0,1.0,6.0,13.0,1080.0,11.0,Chinese,0.0
140.0,70.0,1.0,6.0,13.0,1080.0,11.0,Chinese,3.0
190.0,,2.0,10.0,14.0,1400.0,13.0,Asian,50.0
190.0,,2.0,10.0,14.0,1400.0,13.0,Chinese,2.0
190.0,,2.0,10.0,14.0,1400.0,13.0,Chinese,7.0
190.0,,2.0,10.0,14.0,1400.0,13.0,Chinese,1.0
190.0,,2.0,10.0,14.0,1400.0,13.0,Chinese,0.0
190.0,,2.0,10.0,14.0,1400.0,13.0,Chinese,3.0
170.0,55.0,3.0,9.0,15.0,590.0,12.0,Asian,50.0
170.0,55.0,3.0,9.0,15.0,590.0,12.0,Chinese,2.0
170.0,55.0,3.0,9.0,15.0,590.0,12.0,Chinese,7.0
170.0,55.0,3.0,9.0,15.0,590.0,12.0,Chinese,1.0
170.0,55.0,3.0,9.0,15.0,590.0,12.0,Chinese,0.0
170.0,55.0,3.0,9.0,15.0,590.0,12.0,Chinese,3.0
180.0,60.0,1.0,6.0,13.0,950.0,20.0,Asian,50.0
180.0,60.0,1.0,6.0,13.0,950.0,20.0,Chinese,2.0
180.0,60.0,1.0,6.0,13.0,950.0,20.0,Chinese,7.0
180.0,60.0,1.0,6.0,13.0,950.0,20.0,Chinese,1.0
180.0,60.0,1.0,6.0,13.0,950.0,20.0,Chinese,0.0
180.0,60.0,1.0,6.0,13.0,950.0,20.0,Chinese,3.0
290.0,80.0,2.0,15.0,23.0,1200.0,19.0,Asian,50.0
290.0,80.0,2.0,15.0,23.0,1200.0,19.0,Chinese,2.0
290.0,80.0,2.0,15.0,23.0,1200.0,19.0,Chinese,7.0
290.0,80.0,2.0,15.0,23.0,1200.0,19.0,Chinese,1.0
290.0,80.0,2.0,15.0,23.0,1200.0,19.0,Chinese,0.0
290.0,80.0,2.0,15.0,23.0,1200.0,19.0,Chinese,3.0
220.0,60.0,2.0,7.0,21.0,760.0,18.0,Asian,50.0
220.0,60.0,2.0,7.0,21.0,760.0,18.0,Chinese,2.0
220.0,60.0,2.0,7.0,21.0,760.0,18.0,Chinese,7.0
220.0,60.0,2.0,7.0,21.0,760.0,18.0,Chinese,1.0
220.0,60.0,2.0,7.0,21.0,760.0,18.0,Chinese,0.0
220.0,60.0,2.0,7.0,21.0,760.0,18.0,Chinese,3.0
200.0,45.0,2.0,10.0,18.0,630.0,13.0,Asian,50.0
200.0,45.0,2.0,10.0,18.0,630.0,13.0,Chinese,2.0
200.0,45.0,2.0,10.0,18.0,630.0,13.0,Chinese,7.0
200.0,45.0,2.0,10.0,18.0,630.0,13.0,Chinese,1.0
200.0,45.0,2.0,10.0,18.0,630.0,13.0,Chinese,0.0
200.0,45.0,2.0,10.0,18.0,630.0,13.0,Chinese,3.0
130.0,,2.0,4.5,13.0,420.0,14.0,Asian,50.0
130.0,,2.0,4.5,13.0,420.0,14.0,Chinese,2.0
130.0,,2.0,4.5,13.0,420.0,14.0,Chinese,7.0
130.0,,2.0,4.5,13.0,420.0,14.0,Chinese,1.0
130.0,,2.0,4.5,13.0,420.0,14.0,Chinese,0.0
130.0,,2.0,4.5,13.0,420.0,14.0,Chinese,3.0
110.0,70.0,1.0,4.0,10.0,850.0,6.0,Asian,50.0
110.0,70.0,1.0,4.0,10.0,850.0,6.0,Chinese,2.0
110.0,70.0,1.0,4.0,10.0,850.0,6.0,Chinese,7.0
110.0,70.0,1.0,4.0,10.0,850.0,6.0,Chinese,1.0
110.0,70.0,1.0,4.0,10.0,850.0,6.0,Chinese,0.0
110.0,70.0,1.0,4.0,10.0,850.0,6.0,Chinese,3.0
190.0,,6.0,7.0,16.0,530.0,19.0,Asian,50.0
190.0,,6.0,7.0,16.0,530.0,19.0,Chinese,2.0
190.0,,6.0,7.0,16.0,530.0,19.0,Chinese,7.0
190.0,,6.0,7.0,16.0,530.0,19.0,Chinese,1.0
190.0,,6.0,7.0,16.0,530.0,19.0,Chinese,0.0
190.0,,6.0,7.0,16.0,530.0,19.0,Chinese,3.0
130.0,60.0,1.0,9.0,6.0,1160.0,7.0,Asian,50.0
130.0,60.0,1.0,9.0,6.0,1160.0,7.0,Chinese,2.0
130.0,60.0,1.0,9.0,6.0,1160.0,7.0,Chinese,7.0
130.0,60.0,1.0,9.0,6.0,1160.0,7.0,Chinese,1.0
130.0,60.0,1.0,9.0,6.0,1160.0,7.0,Chinese,0.0
130.0,60.0,1.0,9.0,6.0,1160.0,7.0,Chinese,3.0
500.0,190.0,1.0,31.0,37.0,1400.0,18.0,Asian,50.0
500.0,190.0,1.0,31.0,37.0,1400.0,18.0,Chinese,2.0
500.0,190.0,1.0,31.0,37.0,1400.0,18.0,Chinese,7.0
500.0,190.0,1.0,31.0,37.0,1400.0,18.0,Chinese,1.0
500.0,190.0,1.0,31.0,37.0,1400.0,18.0,Chinese,0.0
500.0,190.0,1.0,31.0,37.0,1400.0,18.0,Chinese,3.0
890.0,195.0,5.0,44.0,66.0,2440.0,63.0,Asian,50.0
890.0,195.0,5.0,44.0,66.0,2440.0,63.0,Chinese,2.0
890.0,195.0,5.0,44.0,66.0,2440.0,63.0,Chinese,7.0
890.0,195.0,5.0,44.0,66.0,2440.0,63.0,Chinese,1.0
890.0,195.0,5.0,44.0,66.0,2440.0,63.0,Chinese,0.0
890.0,195.0,5.0,44.0,66.0,2440.0,63.0,Chinese,3.0
660.0,195.0,3.0,28.0,69.0,950.0,31.0,Chinese,2.0
790.0,,0.0,88.0,0.0,0.0,3.0,Chinese,0.0
230.0,,3.0,6.0,10.0,510.0,38.0,Chinese,0.0
310.0,75.0,2.0,16.0,30.0,1050.0,11.0,Chinese,2.0
80.0,,0.0,5.0,0.0,250.0,9.0,Chinese,0.0
350.0,85.0,1.0,22.0,22.0,980.0,16.0,Chinese,0.0
250.0,265.0,5.0,12.0,13.0,590.0,26.0,Chinese,0.0
240.0,75.0,2.0,7.0,27.0,860.0,17.0,Chinese,1.0
450.0,10.0,5.0,29.0,8.0,190.0,38.0,Chinese,2.0
35.0,,,2.5,0.0,2850.0,3.0,Chinese,0.0
340.0,,3.0,23.0,6.0,870.0,31.0,Chinese,0.0
430.0,95.0,4.0,15.0,31.0,1720.0,37.0,Chinese,0.0
60.0,,0.0,2.5,1.0,1200.0,8.0,Chinese,1.0
60.0,,0.0,2.5,1.0,1200.0,8.0,Chinese,0.0
200.0,55.0,1.0,8.0,25.0,680.0,5.0,Chinese,1.0
200.0,55.0,1.0,8.0,25.0,680.0,5.0,Chinese,0.0
160.0,15.0,3.0,10.0,7.0,200.0,12.0,Chinese,1.0
,5.0,0.0,0.0,0.0,0.0,1.0,Chinese,5.0
780.0,260.0,1.0,55.0,62.0,930.0,3.0,Chinese,0.0
300.0,230.0,0.0,3.0,30.0,240.0,38.0,Chinese,2.0
1400.0,5.0,1.0,124.0,7.0,170.0,71.0,Chinese,4.0
60.0,,0.0,0.0,1.0,0.0,15.0,Chinese,0.0
230.0,40.0,2.0,3.5,15.0,660.0,36.0,Chinese,5.0
90.0,5.0,0.0,7.0,4.0,170.0,3.0,Chinese,0.0
400.0,135.0,0.0,11.0,53.0,1430.0,18.0,Chinese,1.0
860.0,,5.0,33.0,31.0,1490.0,121.0,Chinese,2.0
190.0,35.0,1.0,4.5,14.0,95.0,22.0,Chinese,0.0
260.0,,10.0,5.0,12.0,620.0,43.0,Chinese,13.0
240.0,170.0,2.0,11.0,25.0,1080.0,10.0,Chinese,8.0
660.0,115.0,4.0,34.0,46.0,1580.0,44.0,Chinese,3.0
220.0,85.0,1.0,9.0,29.0,390.0,5.0,Chinese,42.0
360.0,110.0,1.0,12.0,34.0,1510.0,25.0,Chinese,0.0
150.0,0.0,2.0,10.0,11.0,340.0,7.0,Chinese,10.0
800.0,70.0,6.0,30.0,18.0,1310.0,113.0,Chinese,0.0
45.0,15.0,0.0,0.0,1.0,5.0,10.0,Chinese,0.0
140.0,105.0,3.0,9.0,6.0,720.0,8.0,Asian,57.0
140.0,105.0,3.0,9.0,6.0,720.0,8.0,Chinese,10.0
140.0,105.0,3.0,9.0,6.0,720.0,8.0,Chinese,0.0
140.0,105.0,3.0,9.0,6.0,720.0,8.0,Chinese,1.0
200.0,85.0,3.0,13.0,5.0,560.0,12.0,Asian,57.0
200.0,85.0,3.0,13.0,5.0,560.0,12.0,Chinese,10.0
200.0,85.0,3.0,13.0,5.0,560.0,12.0,Chinese,0.0
200.0,85.0,3.0,13.0,5.0,560.0,12.0,Chinese,1.0
25.0,0.0,0.0,0.5,3.0,260.0,2.0,Asian,57.0
25.0,0.0,0.0,0.5,3.0,260.0,2.0,Chinese,10.0
25.0,0.0,0.0,0.5,3.0,260.0,2.0,Chinese,0.0
25.0,0.0,0.0,0.5,3.0,260.0,2.0,Chinese,1.0
340.0,105.0,3.0,9.0,8.0,1050.0,53.0,Asian,57.0
340.0,105.0,3.0,9.0,8.0,1050.0,53.0,Chinese,10.0
340.0,105.0,3.0,9.0,8.0,1050.0,53.0,Chinese,0.0
340.0,105.0,3.0,9.0,8.0,1050.0,53.0,Chinese,1.0
200.0,55.0,3.0,14.0,6.0,800.0,16.0,Asian,57.0
200.0,55.0,3.0,14.0,6.0,800.0,16.0,Chinese,10.0
200.0,55.0,3.0,14.0,6.0,800.0,16.0,Chinese,0.0
200.0,55.0,3.0,14.0,6.0,800.0,16.0,Chinese,1.0
580.0,335.0,2.0,22.0,35.0,1790.0,58.0,Asian,57.0
580.0,335.0,2.0,22.0,35.0,1790.0,58.0,Chinese,10.0
580.0,335.0,2.0,22.0,35.0,1790.0,58.0,Chinese,0.0
580.0,335.0,2.0,22.0,35.0,1790.0,58.0,Chinese,1.0
540.0,85.0,2.0,12.0,12.0,470.0,93.0,Asian,57.0
540.0,85.0,2.0,12.0,12.0,470.0,93.0,Chinese,10.0
540.0,85.0,2.0,12.0,12.0,470.0,93.0,Chinese,0.0
540.0,85.0,2.0,12.0,12.0,470.0,93.0,Chinese,1.0
310.0,25.0,1.0,6.0,6.0,80.0,58.0,Asian,57.0
310.0,25.0,1.0,6.0,6.0,80.0,58.0,Chinese,10.0
310.0,25.0,1.0,6.0,6.0,80.0,58.0,Chinese,0.0
310.0,25.0,1.0,6.0,6.0,80.0,58.0,Chinese,1.0
140.0,0.0,5.0,4.5,7.0,570.0,17.0,Chinese,0.0
220.0,40.0,1.0,19.0,11.0,850.0,3.0,Chinese,8.0
260.0,90.0,1.0,10.0,30.0,1020.0,10.0,Chinese,1.0
240.0,190.0,1.0,22.0,7.0,310.0,5.0,Chinese,1.0
120.0,0.0,2.0,4.0,6.0,400.0,19.0,Chinese,0.0
300.0,85.0,4.0,13.0,32.0,750.0,15.0,Chinese,1.0
200.0,170.0,0.0,7.0,23.0,760.0,9.0,Chinese,0.0
120.0,,1.0,8.0,3.0,350.0,10.0,Chinese,0.0
500.0,75.0,1.0,38.0,25.0,1730.0,14.0,Chinese,2.0
530.0,65.0,0.0,48.0,9.0,420.0,14.0,Chinese,1.0
530.0,65.0,0.0,48.0,9.0,420.0,14.0,Chinese,0.0
590.0,230.0,1.0,25.0,69.0,940.0,19.0,Chinese,1.0
590.0,230.0,1.0,25.0,69.0,940.0,19.0,Chinese,0.0
190.0,,2.0,2.5,5.0,70.0,37.0,Chinese,0.0
90.0,,1.0,7.0,1.0,290.0,8.0,Chinese,0.0
25.0,,0.0,0.0,0.0,270.0,5.0,Chinese,4.0
150.0,,5.0,12.0,3.0,2000.0,14.0,Chinese,2.0
230.0,,2.0,12.0,4.0,660.0,26.0,Chinese,0.0
45.0,40.0,0.0,3.0,3.0,200.0,1.0,Chinese,3.0
270.0,55.0,2.0,17.0,24.0,480.0,6.0,Chinese,2.0
20.0,10.0,0.0,1.0,1.0,80.0,1.0,Chinese,0.0
750.0,170.0,11.0,44.0,40.0,2480.0,40.0,Chinese,0.0
220.0,100.0,2.0,12.0,17.0,860.0,13.0,Chinese,2.0
220.0,100.0,2.0,12.0,17.0,860.0,13.0,Chinese,0.0
220.0,100.0,2.0,12.0,17.0,860.0,13.0,Chinese,1.0
80.0,45.0,0.0,4.0,7.0,240.0,4.0,Chinese,2.0
80.0,45.0,0.0,4.0,7.0,240.0,4.0,Chinese,0.0
80.0,45.0,0.0,4.0,7.0,240.0,4.0,Chinese,1.0
80.0,45.0,0.0,4.0,6.0,220.0,4.0,Chinese,2.0
80.0,45.0,0.0,4.0,6.0,220.0,4.0,Chinese,0.0
80.0,45.0,0.0,4.0,6.0,220.0,4.0,Chinese,1.0
80.0,,1.0,0.0,2.0,190.0,16.0,Chinese,0.0
190.0,210.0,1.0,7.0,9.0,380.0,23.0,Chinese,0.0
60.0,0.0,1.0,4.5,2.0,210.0,4.0,Chinese,2.0
1100.0,35.0,7.0,71.0,15.0,1100.0,101.0,Chinese,0.0
590.0,220.0,1.0,28.0,73.0,1040.0,9.0,Chinese,0.0
590.0,220.0,1.0,28.0,73.0,1040.0,9.0,Chinese,19.0
590.0,220.0,1.0,28.0,73.0,1040.0,9.0,Chinese,1.0
340.0,75.0,2.0,12.0,27.0,2150.0,32.0,Chinese,0.0
340.0,75.0,2.0,12.0,27.0,2150.0,32.0,Chinese,19.0
340.0,75.0,2.0,12.0,27.0,2150.0,32.0,Chinese,1.0
410.0,95.0,2.0,23.0,21.0,720.0,29.0,Chinese,0.0
410.0,95.0,2.0,23.0,21.0,720.0,29.0,Chinese,19.0
410.0,95.0,2.0,23.0,21.0,720.0,29.0,Chinese,1.0
170.0,35.0,3.0,2.5,14.0,1220.0,24.0,Chinese,0.0
170.0,35.0,3.0,2.5,14.0,1220.0,24.0,Chinese,19.0
170.0,35.0,3.0,2.5,14.0,1220.0,24.0,Chinese,1.0
130.0,,0.0,0.0,2.0,1800.0,30.0,Chinese,0.0
120.0,,2.0,9.0,2.0,820.0,8.0,Chinese,1.0
440.0,60.0,1.0,17.0,38.0,550.0,31.0,Chinese,3.0
440.0,60.0,1.0,17.0,38.0,550.0,31.0,Chinese,0.0
610.0,125.0,3.0,43.0,32.0,600.0,21.0,Chinese,3.0
610.0,125.0,3.0,43.0,32.0,600.0,21.0,Chinese,0.0
530.0,65.0,4.0,22.0,16.0,480.0,69.0,Chinese,0.0
630.0,30.0,3.0,46.0,16.0,1230.0,38.0,Chinese,0.0
320.0,75.0,4.0,6.0,31.0,1210.0,39.0,Chinese,0.0
570.0,175.0,1.0,36.0,44.0,3050.0,13.0,Chinese,0.0
120.0,5.0,1.0,2.0,4.0,280.0,20.0,Chinese,0.0
120.0,5.0,1.0,2.0,4.0,280.0,20.0,Chinese,2.0
120.0,0.0,1.0,7.0,2.0,590.0,12.0,Chinese,0.0
120.0,0.0,1.0,7.0,2.0,590.0,12.0,Chinese,2.0
590.0,,8.0,14.0,14.0,690.0,97.0,Chinese,0.0
590.0,,8.0,14.0,14.0,690.0,97.0,Chinese,2.0
240.0,0.0,8.0,6.0,8.0,1330.0,40.0,Chinese,2.0
110.0,20.0,1.0,1.0,5.0,240.0,19.0,Chinese,0.0
410.0,80.0,2.0,23.0,29.0,1220.0,20.0,Chinese,1.0
480.0,90.0,3.0,8.0,36.0,860.0,67.0,Chinese,0.0
410.0,60.0,5.0,3.5,26.0,1770.0,70.0,Chinese,0.0
510.0,180.0,0.0,20.0,27.0,1020.0,56.0,Chinese,5.0
510.0,180.0,0.0,20.0,27.0,1020.0,56.0,Chinese,0.0
510.0,180.0,0.0,20.0,27.0,1020.0,56.0,Chinese,1.0
700.0,270.0,4.0,20.0,89.0,1970.0,37.0,Chinese,5.0
700.0,270.0,4.0,20.0,89.0,1970.0,37.0,Chinese,0.0
700.0,270.0,4.0,20.0,89.0,1970.0,37.0,Chinese,1.0
470.0,160.0,1.0,34.0,34.0,790.0,4.0,Chinese,5.0
470.0,160.0,1.0,34.0,34.0,790.0,4.0,Chinese,0.0
470.0,160.0,1.0,34.0,34.0,790.0,4.0,Chinese,1.0
360.0,430.0,1.0,26.0,26.0,1520.0,5.0,Chinese,0.0
230.0,210.0,0.0,12.0,16.0,960.0,15.0,Chinese,0.0
290.0,425.0,1.0,24.0,15.0,1160.0,5.0,Chinese,0.0
610.0,75.0,7.0,13.0,38.0,710.0,85.0,Chinese,1.0
470.0,,4.0,21.0,22.0,1160.0,58.0,Chinese,2.0
190.0,0.0,1.0,4.5,2.0,980.0,35.0,Chinese,0.0
200.0,30.0,1.0,5.0,12.0,440.0,24.0,Chinese,1.0
590.0,70.0,3.0,28.0,13.0,920.0,70.0,Chinese,1.0
760.0,25.0,3.0,41.0,20.0,3930.0,80.0,Chinese,2.0
300.0,50.0,2.0,16.0,28.0,840.0,11.0,Chinese,1.0
300.0,50.0,2.0,16.0,28.0,840.0,11.0,Chinese,0.0
300.0,50.0,2.0,16.0,28.0,840.0,11.0,Chinese,2.0
280.0,50.0,2.0,15.0,27.0,560.0,9.0,Chinese,1.0
280.0,50.0,2.0,15.0,27.0,560.0,9.0,Chinese,0.0
280.0,50.0,2.0,15.0,27.0,560.0,9.0,Chinese,2.0
280.0,30.0,4.0,12.0,23.0,1070.0,21.0,Chinese,1.0
280.0,30.0,4.0,12.0,23.0,1070.0,21.0,Chinese,0.0
280.0,30.0,4.0,12.0,23.0,1070.0,21.0,Chinese,2.0
230.0,35.0,3.0,10.0,22.0,840.0,10.0,Chinese,1.0
230.0,35.0,3.0,10.0,22.0,840.0,10.0,Chinese,0.0
230.0,35.0,3.0,10.0,22.0,840.0,10.0,Chinese,2.0
400.0,75.0,4.0,23.0,27.0,1520.0,19.0,Chinese,1.0
400.0,75.0,4.0,23.0,27.0,1520.0,19.0,Chinese,0.0
400.0,75.0,4.0,23.0,27.0,1520.0,19.0,Chinese,2.0
860.0,90.0,1.0,65.0,16.0,940.0,57.0,Chinese,4.0
290.0,0.0,12.0,16.0,17.0,910.0,27.0,Chinese,1.0
90.0,5.0,1.0,8.0,2.0,150.0,3.0,Chinese,0.0
180.0,,2.0,15.0,4.0,930.0,9.0,Chinese,2.0
480.0,75.0,3.0,31.0,30.0,2100.0,23.0,Chinese,2.0
520.0,140.0,7.0,13.0,16.0,680.0,87.0,Chinese,1.0
130.0,0.0,5.0,10.0,2.0,65.0,11.0,Chinese,1.0
170.0,200.0,0.0,8.0,15.0,750.0,6.0,Chinese,0.0
160.0,80.0,1.0,5.0,18.0,810.0,12.0,Chinese,0.0
160.0,80.0,1.0,5.0,18.0,810.0,12.0,Chinese,2.0
400.0,165.0,4.0,13.0,29.0,1310.0,48.0,Chinese,0.0
400.0,165.0,4.0,13.0,29.0,1310.0,48.0,Chinese,2.0
110.0,5.0,1.0,1.5,3.0,260.0,20.0,Chinese,0.0
270.0,75.0,4.0,12.0,28.0,660.0,13.0,Chinese,2.0
900.0,160.0,7.0,50.0,41.0,1400.0,69.0,Chinese,1.0
790.0,85.0,2.0,58.0,27.0,3680.0,21.0,Chinese,1.0
45.0,5.0,0.0,1.5,2.0,130.0,6.0,Chinese,0.0
740.0,80.0,5.0,17.0,33.0,1490.0,114.0,Chinese,2.0
170.0,35.0,1.0,10.0,4.0,130.0,15.0,Chinese,0.0
260.0,90.0,1.0,6.0,31.0,440.0,15.0,Chinese,0.0
230.0,,2.0,8.0,5.0,220.0,36.0,Chinese,2.0
250.0,125.0,0.0,11.0,26.0,520.0,11.0,Chinese,0.0
150.0,,3.0,6.0,2.0,160.0,25.0,Chinese,1.0
110.0,,8.0,2.5,3.0,1140.0,21.0,Chinese,9.0
45.0,55.0,0.0,1.5,2.0,170.0,6.0,Chinese,0.0
800.0,170.0,4.0,37.0,46.0,1660.0,76.0,Chinese,3.0
270.0,75.0,6.0,9.0,30.0,680.0,21.0,Chinese,4.0
330.0,70.0,3.0,26.0,17.0,2030.0,10.0,Chinese,0.0
380.0,,5.0,7.0,11.0,670.0,70.0,Chinese,0.0
240.0,170.0,3.0,11.0,27.0,530.0,9.0,Chinese,0.0
180.0,15.0,1.0,4.0,8.0,250.0,28.0,Chinese,0.0
50.0,0.0,0.0,2.5,0.0,440.0,6.0,Chinese,0.0
340.0,,7.0,22.0,23.0,1250.0,19.0,Chinese,8.0
110.0,0.0,1.0,8.0,2.0,210.0,8.0,Chinese,1.0
320.0,,7.0,8.0,10.0,990.0,52.0,Chinese,0.0
160.0,425.0,0.0,10.0,14.0,1340.0,4.0,Chinese,0.0
470.0,65.0,4.0,22.0,12.0,1250.0,57.0,Chinese,0.0
380.0,80.0,1.0,27.0,20.0,450.0,13.0,Chinese,0.0
170.0,105.0,1.0,17.0,4.0,410.0,3.0,Chinese,1.0
380.0,40.0,2.0,13.0,16.0,110.0,48.0,Chinese,0.0
110.0,,3.0,4.5,4.0,5.0,16.0,Chinese,0.0
320.0,145.0,0.0,14.0,46.0,470.0,1.0,Chinese,0.0
120.0,175.0,0.0,4.0,6.0,660.0,8.0,Chinese,0.0
650.0,215.0,2.0,14.0,55.0,2270.0,67.0,Chinese,0.0
70.0,15.0,0.0,5.0,4.0,60.0,1.0,Chinese,0.0
610.0,10.0,6.0,2.5,14.0,1330.0,132.0,Chinese,0.0
120.0,25.0,2.0,3.5,10.0,380.0,12.0,Chinese,0.0
250.0,140.0,2.0,14.0,24.0,800.0,6.0,Chinese,1.0
330.0,0.0,3.0,9.0,6.0,890.0,54.0,Chinese,4.0
140.0,,1.0,12.0,2.0,1800.0,5.0,Chinese,0.0
310.0,110.0,1.0,14.0,37.0,1100.0,10.0,Chinese,9.0
80.0,210.0,0.0,5.0,7.0,340.0,2.0,Chinese,0.0
50.0,20.0,0.0,2.5,6.0,105.0,0.0,Chinese,0.0
770.0,270.0,2.0,55.0,44.0,1300.0,22.0,Chinese,0.0
280.0,425.0,1.0,23.0,14.0,1130.0,5.0,Chinese,0.0
2090.0,145.0,1.0,188.0,34.0,1250.0,66.0,Chinese,0.0
160.0,50.0,2.0,10.0,13.0,920.0,4.0,Chinese,0.0
830.0,55.0,6.0,25.0,42.0,1980.0,111.0,Chinese,1.0
840.0,175.0,2.0,41.0,44.0,2480.0,55.0,Chinese,3.0
280.0,100.0,1.0,16.0,22.0,840.0,11.0,Chinese,3.0
280.0,100.0,1.0,16.0,22.0,840.0,11.0,Chinese,0.0
220.0,80.0,1.0,14.0,16.0,350.0,5.0,Chinese,3.0
220.0,80.0,1.0,14.0,16.0,350.0,5.0,Chinese,0.0
340.0,30.0,2.0,20.0,13.0,580.0,26.0,Chinese,3.0
340.0,30.0,2.0,20.0,13.0,580.0,26.0,Chinese,0.0
160.0,45.0,1.0,8.0,13.0,1070.0,10.0,Chinese,0.0
360.0,215.0,2.0,11.0,22.0,1060.0,49.0,Chinese,0.0
320.0,,4.0,13.0,8.0,10.0,43.0,Chinese,0.0
210.0,,1.0,11.0,4.0,40.0,22.0,Chinese,0.0
310.0,50.0,4.0,14.0,30.0,730.0,17.0,Chinese,1.0
220.0,10.0,2.0,13.0,11.0,1030.0,17.0,Chinese,0.0
510.0,,3.0,19.0,10.0,300.0,73.0,Chinese,0.0
240.0,55.0,1.0,9.0,14.0,680.0,26.0,Chinese,1.0
240.0,55.0,1.0,9.0,14.0,680.0,26.0,Chinese,3.0
430.0,100.0,2.0,16.0,24.0,1110.0,45.0,Chinese,1.0
430.0,100.0,2.0,16.0,24.0,1110.0,45.0,Chinese,3.0
380.0,,3.0,7.0,7.0,2140.0,61.0,Chinese,0.0
150.0,,7.0,7.0,4.0,300.0,19.0,Chinese,0.0
380.0,165.0,2.0,12.0,41.0,900.0,29.0,Chinese,2.0
70.0,15.0,0.0,4.5,1.0,20.0,7.0,Chinese,0.0
130.0,25.0,0.0,7.0,2.0,130.0,16.0,Chinese,0.0
200.0,25.0,1.0,14.0,3.0,90.0,17.0,Chinese,0.0
120.0,20.0,0.0,7.0,2.0,65.0,12.0,Chinese,0.0
100.0,15.0,0.0,6.0,1.0,45.0,10.0,Chinese,0.0
90.0,20.0,0.0,5.0,1.0,40.0,10.0,Chinese,0.0
170.0,40.0,1.0,10.0,2.0,80.0,19.0,Chinese,0.0
140.0,25.0,1.0,9.0,2.0,115.0,13.0,Chinese,0.0
120.0,25.0,1.0,8.0,2.0,30.0,11.0,Chinese,0.0
780.0,40.0,8.0,19.0,31.0,3380.0,117.0,Chinese,1.0
130.0,,1.0,4.5,2.0,25.0,19.0,Chinese,0.0
160.0,160.0,0.0,9.0,7.0,310.0,12.0,Chinese,0.0
200.0,,6.0,4.0,7.0,710.0,35.0,Chinese,1.0
200.0,,6.0,4.0,7.0,710.0,35.0,Chinese,0.0
430.0,80.0,5.0,30.0,24.0,1050.0,17.0,Chinese,1.0
430.0,80.0,5.0,30.0,24.0,1050.0,17.0,Chinese,0.0
420.0,75.0,4.0,21.0,29.0,1370.0,26.0,Chinese,3.0
460.0,145.0,2.0,16.0,50.0,840.0,32.0,Chinese,9.0
1580.0,420.0,3.0,85.0,90.0,2350.0,109.0,Chinese,0.0
430.0,145.0,1.0,19.0,50.0,720.0,15.0,Chinese,1.0
190.0,5.0,0.0,15.0,1.0,190.0,10.0,Chinese,0.0
320.0,175.0,4.0,14.0,27.0,590.0,21.0,Chinese,8.0
290.0,35.0,1.0,9.0,8.0,420.0,44.0,Chinese,0.0
